TERM_CODE,CRN,PART_TERM,NO_STUDENTS,AVG_MARK,MARK_100_80,MARK_79_70,MARK_69_60,MARK_59_50,MARK_49_40,MARK_39_25,MARK_24_0,ASSESS_EXAM,ASSESS_CRSE,ASSESS_OTHER
201213,28106,S2,37, 63.38,    .00,  24.32,  51.35,  16.22,   5.41,   2.70,    .00, 100.00,    .00,    .00
201213,28110,S2,40, 63.13,   7.50,  20.00,  62.50,    .00,    .00,    .00,  10.00,  75.00,    .00,  25.00
201213,28111,S1,62, 66.24,    .00,  29.03,  67.74,   1.61,    .00,   1.61,    .00,  80.00,  20.00,    .00
201213,28112,S2,10, 67.90,    .00,  40.00,  50.00,  10.00,    .00,    .00,    .00,  80.00,    .00,  20.00
201213,28120,S1,197, 61.30,    .00,   5.08,  68.02,  21.83,   4.06,    .00,   1.02,  80.00,    .00,  20.00
201213,28122,S1,10, 66.30,    .00,  30.00,  70.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28125,S2,29, 64.10,    .00,  27.59,  55.17,  13.79,    .00,    .00,   3.45, 100.00,    .00,    .00
201213,28127,S1,10, 68.30,    .00,  40.00,  50.00,  10.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28129,S2,7, 68.00,    .00,  42.86,  57.14,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28130,S2,3, 60.67,    .00,  33.33,  33.33,    .00,  33.33,    .00,    .00, 100.00,    .00,    .00
201213,28131,S2,6, 62.50,    .00,  16.67,  66.67,    .00,  16.67,    .00,    .00, 100.00,    .00,    .00
201213,28137,S1,11, 60.27,    .00,   9.09,  54.55,  27.27,    .00,   9.09,    .00, 100.00,    .00,    .00
201213,28139,S2,27, 60.63,    .00,   7.41,  55.56,  33.33,    .00,    .00,   3.70,  50.00,  50.00,    .00
201213,28140,S2,16, 61.31,    .00,  12.50,  62.50,  18.75,    .00,    .00,   6.25,  50.00,  50.00,    .00
201213,28141,S1,4, 72.25,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00
201213,28143,1,7, 64.43,  14.29,    .00,  57.14,  28.57,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28144,1,10,   .00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00, 100.00,    .00,    .00
201213,28147,S1,93, 57.01,    .00,   4.30,  48.39,  31.18,  11.83,   4.30,    .00,    .00, 100.00,    .00
201213,28151,S2,95, 60.43,    .00,  18.95,  42.11,  27.37,   7.37,   3.16,   1.05,    .00,  90.00,  10.00
201213,28152,S2,18, 64.00,    .00,  11.11,  66.67,  22.22,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28154,S1,34, 63.38,    .00,  35.29,  35.29,  20.59,   5.88,   2.94,    .00, 100.00,    .00,    .00
201213,28155,1,36, 66.25,    .00,  25.00,  72.22,   2.78,    .00,    .00,    .00,  15.00,  35.00,    .00
201213,28157,1,28, 61.61,    .00,  14.29,  53.57,  28.57,   3.57,    .00,    .00,  30.00,  70.00,    .00
201213,28162,T3,4, 71.25,  25.00,  25.00,  25.00,  25.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,28163,S1,67, 64.61,   1.49,  20.90,  49.25,  28.36,    .00,    .00,    .00,  50.00,    .00,    .00
201213,28165,S2,16, 59.88,    .00,  12.50,  75.00,    .00,   6.25,    .00,   6.25, 100.00,    .00,    .00
201213,28170,1,16, 63.13,  18.75,  25.00,  12.50,  37.50,    .00,    .00,   6.25,    .00, 100.00,    .00
201213,28172,S2,15, 60.87,    .00,   6.67,  53.33,  33.33,   6.67,    .00,    .00, 100.00,    .00,    .00
201213,28173,S1,8, 63.50,    .00,  62.50,  12.50,  12.50,    .00,    .00,  12.50, 100.00,    .00,    .00
201213,28174,S2,15, 67.33,    .00,  33.33,  60.00,   6.67,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28177,S1,1, 71.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  50.51,  24.24,  25.25
201213,28180,S1,2, 75.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  15.00,  70.00,  15.00
201213,28181,S1,2, 70.50,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28193,S2,80, 62.56,   3.75,  16.25,  43.75,  30.00,   6.25,    .00,    .00, 100.00,    .00,    .00
201213,28194,S2,95, 55.01,    .00,   4.21,  30.53,  36.84,  28.42,    .00,    .00, 100.00,    .00,    .00
201213,28195,S2,70, 64.83,  12.86,  14.29,  42.86,  22.86,   5.71,    .00,   1.43, 100.00,    .00,    .00
201213,28200,S2,51, 63.49,    .00,  13.73,  62.75,  23.53,    .00,    .00,    .00,   8.26,    .00,  91.74
201213,28204,S2,48, 65.00,    .00,  18.75,  70.83,   8.33,   2.08,    .00,    .00,  40.00,  60.00,    .00
201213,28207,S2,7, 65.00,    .00,  42.86,  42.86,  14.29,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28209,S1,26, 67.58,    .00,  30.77,  69.23,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28212,S2,83, 59.61,    .00,  10.84,  65.06,  15.66,    .00,   3.61,   4.82,  50.00,  50.00,    .00
201213,28214,S1,51, 62.00,    .00,   7.84,  68.63,  23.53,    .00,    .00,    .00,  40.00,  60.00,    .00
201213,28215,S1,11, 58.91,    .00,  18.18,  63.64,   9.09,    .00,    .00,   9.09,    .00,    .00,    .00
201213,28218,S2,4, 64.25,    .00,  50.00,  25.00,  25.00,    .00,    .00,    .00,    .00,  50.00,    .00
201213,28221,S1,2, 75.00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28224,S2,10, 64.50,    .00,  20.00,  50.00,  30.00,    .00,    .00,    .00,  80.00,    .00,  20.00
201213,28229,NS,19, 60.79,   5.26,  31.58,  31.58,  21.05,   5.26,    .00,   5.26,    .00,    .00,    .00
201213,28230,NS,15, 64.93,    .00,  33.33,  26.67,  40.00,    .00,    .00,    .00,  20.00,  80.00,    .00
201213,28231,NS,2, 65.50,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  90.00,    .00,  10.00
201213,28233,S2,29, 61.03,   6.90,  13.79,  48.28,  20.69,   6.90,    .00,   3.45, 100.00,    .00,    .00
201213,28236,S1,23, 68.13,   4.35,  52.17,  26.09,   8.70,   8.70,    .00,    .00,    .00, 100.00,    .00
201213,28237,S2,12, 62.33,    .00,  25.00,  41.67,  25.00,   8.33,    .00,    .00, 100.00,    .00,    .00
201213,28239,S1,18, 57.56,   5.56,  11.11,  50.00,  16.67,   5.56,    .00,  11.11,  80.00,    .00,  20.00
201213,28241,NS,9, 65.67,    .00,  33.33,  44.44,  22.22,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,28250,NS,1, 74.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28252,S1,120, 57.95,    .00,    .83,  58.33,  33.33,   5.00,    .00,   2.50,  20.00,  80.00,    .00
201213,28253,S1,18, 63.67,   5.56,   5.56,  61.11,  27.78,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,28254,S2,9, 68.67,    .00,  44.44,  55.56,    .00,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,28255,NS,20, 64.55,    .00,  30.00,  40.00,  30.00,    .00,    .00,    .00,  20.00,  80.00,    .00
201213,28257,S2,9, 62.22,    .00,  11.11,  66.67,  22.22,    .00,    .00,    .00,  25.00,    .00,  75.00
201213,28258,S2,11, 68.55,    .00,  45.45,  45.45,   9.09,    .00,    .00,    .00,  20.00,    .00,  80.00
201213,28259,S1,10, 64.20,    .00,  30.00,  40.00,  30.00,    .00,    .00,    .00,  20.00,  80.00,    .00
201213,28260,S1,10, 62.00,    .00,  40.00,  20.00,  30.00,  10.00,    .00,    .00,  20.00,  80.00,    .00
201213,28261,S1,9, 66.89,    .00,  44.44,  33.33,  22.22,    .00,    .00,    .00,  20.00,  80.00,    .00
201213,28262,S2,10, 68.70,    .00,  40.00,  60.00,    .00,    .00,    .00,    .00,  40.00,    .00,  60.00
201213,28263,S1,34, 62.21,    .00,  23.53,  50.00,  20.59,    .00,   5.88,    .00,  50.00,  50.00,    .00
201213,28264,S1,41, 64.68,   2.44,  24.39,  58.54,   9.76,   2.44,   2.44,    .00,  50.00,  50.00,    .00
201213,28265,S1,34, 63.59,    .00,  11.76,  64.71,  20.59,    .00,   2.94,    .00,  50.00,  50.00,    .00
201213,28270,S2,22, 57.00,    .00,  18.18,  40.91,  27.27,   4.55,    .00,   9.09,  25.00,  75.00,    .00
201213,28273,S1,43, 62.58,    .00,  18.60,  51.16,  27.91,    .00,   2.33,    .00,  25.00,  75.00,    .00
201213,28275,S1,52, 56.60,    .00,   5.77,  40.38,  36.54,  13.46,   1.92,   1.92,    .00, 100.00,    .00
201213,28276,T1,2, 25.00,    .00,    .00,    .00,  50.00,    .00,    .00,  50.00, 100.00,    .00,    .00
201213,28278,NS,5, 51.60,    .00,    .00,  60.00,  20.00,    .00,    .00,  20.00,  20.00,  80.00,    .00
201213,28280,S2,34, 57.68,    .00,  17.65,  26.47,  38.24,  11.76,   5.88,    .00,    .00, 100.00,    .00
201213,28281,S2,54, 61.20,    .00,  11.11,  57.41,  27.78,   1.85,    .00,   1.85,  25.00,  75.00,    .00
201213,28283,S2,11, 65.45,   9.09,   9.09,  72.73,    .00,   9.09,    .00,    .00, 100.00,    .00,    .00
201213,28286,S1,1, 69.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201213,28289,S1,2, 71.50,  50.00,    .00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,28290,S1,61, 64.00,    .00,  16.39,  65.57,  16.39,   1.64,    .00,    .00,  50.00,  50.00,    .00
201213,28291,S2,1, 70.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28293,S1,41, 65.37,   2.44,  17.07,  58.54,  21.95,    .00,    .00,    .00,    .00, 100.00,    .00
201213,28294,S2,11, 63.18,  36.36,  18.18,  18.18,    .00,   9.09,   9.09,   9.09,    .00,    .00,    .00
201213,28295,S2,14, 63.29,   7.14,  14.29,  42.86,  35.71,    .00,    .00,    .00,    .00,    .00,    .00
201213,28297,S1,12, 68.58,    .00,  41.67,  58.33,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28301,S2,13, 66.69,    .00,  53.85,  30.77,   7.69,    .00,   7.69,    .00,    .00,    .00,    .00
201213,28303,S1,9, 74.00,  55.56,    .00,  11.11,  33.33,    .00,    .00,    .00,    .00, 100.00,    .00
201213,28305,S2,8, 62.75,  12.50,  37.50,    .00,  37.50,    .00,  12.50,    .00,    .00,    .00,    .00
201213,28306,S1,8, 65.75,    .00,  25.00,  62.50,  12.50,    .00,    .00,    .00,    .00, 100.00,    .00
201213,28309,1,10, 65.90,  10.00,  60.00,  20.00,    .00,    .00,    .00,  10.00,  55.00,    .00,  45.00
201213,28310,S1,55, 62.33,    .00,  16.36,  70.91,   7.27,    .00,    .00,   5.45,    .00, 100.00,    .00
201213,28311,1,369, 60.72,   7.59,  19.24,  23.58,  25.20,  23.85,    .54,    .00,    .00, 100.00,    .00
201213,28312,1,346, 59.76,   6.65,  14.74,  28.03,  32.37,  17.63,    .29,    .29,    .00, 100.00,    .00
201213,28314,1,330, 60.10,   6.97,  15.45,  27.58,  31.82,  18.18,    .00,    .00, 100.00,    .00,    .00
201213,28315,1,321, 59.62,   5.61,  14.02,  28.97,  31.78,  19.63,    .00,    .00, 100.00,    .00,    .00
201213,28318,1,18, 55.00,    .00,   5.56,  16.67,  55.56,  22.22,    .00,    .00, 100.00,    .00,    .00
201213,28319,1,18, 56.00,    .00,   5.56,  38.89,  44.44,   5.56,    .00,   5.56, 100.00,    .00,    .00
201213,28320,S2,2, 66.50,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  10.00,  90.00,    .00
201213,28321,S2,2, 66.50,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  10.00,  90.00,    .00
201213,28322,S2,43, 65.07,    .00,  32.56,  41.86,  25.58,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,28328,S1,133, 66.69,  21.05,  23.31,  22.56,  23.31,   6.77,    .75,   2.26,  20.00,  80.00,    .00
201213,28332,1,46, 67.24,  13.04,  17.39,  52.17,  17.39,    .00,    .00,    .00,    .00,    .00,    .00
201213,28335,S2,18, 52.83,    .00,  11.11,  33.33,  22.22,    .00,  27.78,   5.56,    .00,    .00,    .00
201213,28338,S1,38, 60.63,    .00,  13.16,  57.89,  23.68,    .00,    .00,   5.26,  50.00,    .00,    .00
201213,28339,S1,15, 59.20,    .00,  13.33,  40.00,  33.33,  13.33,    .00,    .00,  40.00,  60.00,    .00
201213,28340,S2,12, 60.75,    .00,    .00,  75.00,  16.67,   8.33,    .00,    .00,  33.00,  67.00,    .00
201213,28344,T1,58, 64.67,   1.72,  63.79,  24.14,    .00,   1.72,    .00,   8.62,    .00,    .00,    .00
201213,28347,1,10, 68.30,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,28349,1,1,   .00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00,  20.00,  30.00,    .00
201213,28350,1,19, 53.68,    .00,   5.26,  42.11,  42.11,    .00,    .00,  10.53,  20.00,  30.00,    .00
201213,28354,1,15, 56.00,    .00,  20.00,  20.00,  33.33,  20.00,    .00,   6.67,  65.00,  35.00,    .00
201213,28355,1,16, 57.50,  12.50,  18.75,  25.00,  18.75,    .00,  18.75,   6.25,  50.00,  50.00,    .00
201213,28356,S1,5, 61.20,    .00,  20.00,  40.00,  40.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28359,S1,209, 67.20,   3.35,  40.67,  40.67,  11.48,   2.87,    .96,    .00,  66.67,  33.33,    .00
201213,28362,S1,105, 61.36,    .00,   4.76,  66.67,  26.67,    .95,    .00,    .95,  40.00,  60.00,    .00
201213,28364,1,4, 66.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00
201213,28375,1,10, 62.70,    .00,  10.00,  70.00,  20.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28377,1,3, 65.33,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28379,S2,3, 69.67,    .00,  66.67,  33.33,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28383,1,17, 68.35,   5.88,  23.53,  70.59,    .00,    .00,    .00,    .00,    .00,    .00, 100.00
201213,28385,NS,17, 67.47,    .00,  41.18,  52.94,   5.88,    .00,    .00,    .00,    .00,    .00,    .00
201213,28386,S2,21, 59.57,  14.29,  23.81,  28.57,  14.29,    .00,   9.52,   9.52, 100.00,    .00,    .00
201213,28387,S1,21, 55.33,  19.05,  14.29,  19.05,   9.52,  23.81,    .00,  14.29, 100.00,    .00,    .00
201213,28393,1,23, 61.22,   4.35,  17.39,  26.09,  52.17,    .00,    .00,    .00,    .00,  30.00,  70.00
201213,28396,NS,18, 65.39,    .00,  27.78,  61.11,  11.11,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,28397,NS,12, 65.67,    .00,  50.00,  33.33,   8.33,   8.33,    .00,    .00,    .00,    .00,    .00
201213,28398,NS,26, 68.81,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,  50.00,    .00,  50.00
201213,28403,S1,9, 57.00,    .00,    .00,  55.56,  22.22,  11.11,  11.11,    .00, 100.00,    .00,    .00
201213,28405,S1,23, 64.00,    .00,   4.35,  82.61,   8.70,   4.35,    .00,    .00, 100.00,    .00,    .00
201213,28407,S2,15, 64.07,   6.67,  20.00,  26.67,  46.67,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28408,S1,47, 66.23,   4.26,  36.17,  36.17,  19.15,   4.26,    .00,    .00, 100.00,    .00,    .00
201213,28409,S1,16, 61.25,    .00,  18.75,  37.50,  31.25,  12.50,    .00,    .00, 100.00,    .00,    .00
201213,28411,S1,17, 61.41,    .00,  11.76,  52.94,  29.41,   5.88,    .00,    .00, 100.00,    .00,    .00
201213,28412,S2,21, 62.10,    .00,  23.81,  38.10,  33.33,   4.76,    .00,    .00, 100.00,    .00,    .00
201213,28415,S1,20, 64.15,    .00,  10.00,  75.00,  15.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,28416,S2,23, 60.43,    .00,  21.74,  43.48,  17.39,  13.04,   4.35,    .00, 100.00,    .00,    .00
201213,28428,S2,4, 65.50,    .00,  25.00,  75.00,    .00,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,28429,S1,22, 65.27,   4.55,  22.73,  54.55,  18.18,    .00,    .00,    .00,  50.00,    .00,  50.00
201213,28430,S2,9, 57.33,  22.22,  22.22,  11.11,  22.22,    .00,  11.11,  11.11,  50.00,  50.00,    .00
201213,28431,S2,23, 59.70,   8.70,  21.74,  17.39,  30.43,  13.04,   8.70,    .00,  70.00,  30.00,    .00
201213,28432,S2,23, 57.43,    .00,  21.74,  26.09,  39.13,   8.70,   4.35,    .00, 100.00,    .00,    .00
201213,28433,S1,16, 61.00,   6.25,   6.25,  50.00,  18.75,  18.75,    .00,    .00,  50.00,    .00,  50.00
201213,28437,S2,18, 71.67,  44.44,  16.67,  22.22,   5.56,  11.11,    .00,    .00,  50.00,  50.00,    .00
201213,28440,1,1, 73.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,28441,1,5, 66.60,  20.00,  20.00,  40.00,    .00,  20.00,    .00,    .00, 100.00,    .00,    .00
201213,28453,1,2, 33.00,    .00,    .00,    .00,    .00,  50.00,    .00,  50.00, 100.00,    .00,    .00
201213,28455,1,9, 66.56,    .00,  44.44,  33.33,  22.22,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28457,1,8, 69.38,    .00,  62.50,  37.50,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28462,1,1, 68.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  50.00,    .00,  50.00
201213,28464,S1,187, 46.73,    .00,    .00,   9.09,  25.67,  51.34,  11.23,   2.67, 100.00,    .00,    .00
201213,28465,1,188, 63.51,   6.38,  25.00,  38.83,  18.62,   5.85,   4.26,   1.06, 100.00,    .00,    .00
201213,28466,S2,188, 48.98,    .00,  10.11,  19.15,  21.81,  34.04,   6.91,   7.98, 100.00,    .00,    .00
201213,28467,S2,188, 48.52,    .00,   2.66,  16.49,  30.32,  37.77,   7.98,   4.79, 100.00,    .00,    .00
201213,28468,S1,2, 67.50,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28472,S1,40, 64.18,    .00,  22.50,  55.00,  15.00,   7.50,    .00,    .00,    .00,  70.00,  30.00
201213,28488,T3,17, 71.53,  17.65,  52.94,  11.76,  17.65,    .00,    .00,    .00,    .00,    .00, 100.00
201213,28489,T3,15, 64.80,    .00,  26.67,  53.33,  20.00,    .00,    .00,    .00,    .00,    .00, 100.00
201213,28490,S1,10, 41.30,  20.00,    .00,  10.00,  10.00,  20.00,  10.00,  30.00,    .00,    .00,    .00
201213,28491,S2,30, 64.17,    .00,  26.67,  43.33,  30.00,    .00,    .00,    .00,    .00,  50.00,  50.00
201213,28494,S2,10, 63.10,    .00,  20.00,  50.00,  30.00,    .00,    .00,    .00,  76.19,    .00,  23.81
201213,28521,S2,10, 60.80,    .00,  30.00,  30.00,  30.00,    .00,  10.00,    .00, 100.00,    .00,    .00
201213,28522,S1,8, 66.25,    .00,  25.00,  75.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28524,S1,262, 66.77,  23.28,  22.90,  25.19,  15.65,   8.78,   2.29,   1.91,    .00,    .00,    .00
201213,28526,S2,35, 59.94,    .00,  17.14,  45.71,  20.00,  11.43,   2.86,   2.86,  50.00,  50.00,    .00
201213,28527,S2,33, 63.94,    .00,  27.27,  39.39,  27.27,   3.03,   3.03,    .00, 100.00,    .00,    .00
201213,28528,T1,13, 54.54,    .00,   7.69,  38.46,  23.08,  23.08,   7.69,    .00,  90.00,    .00,  10.00
201213,28529,T2,81, 59.30,   6.17,   8.64,  35.80,  34.57,  13.58,   1.23,    .00, 100.00,    .00,    .00
201213,28530,T2,11, 54.45,    .00,    .00,  18.18,  81.82,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28531,T2,12, 58.17,    .00,    .00,  41.67,  50.00,   8.33,    .00,    .00,  80.00,    .00,  20.00
201213,28533,1,10, 67.10,  10.00,  20.00,  60.00,  10.00,    .00,    .00,    .00,    .00,  70.00,  30.00
201213,28534,S1,19, 60.11,   5.26,  26.32,  42.11,  15.79,    .00,    .00,  10.53,    .00,    .00,    .00
201213,28537,S2,1, 62.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28538,S1,10, 62.60,    .00,  10.00,  50.00,  40.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28540,S2,21, 64.90,    .00,  38.10,  47.62,   9.52,   4.76,    .00,    .00,  50.00,    .00,  50.00
201213,28541,S1,8, 65.13,    .00,  25.00,  50.00,  25.00,    .00,    .00,    .00,  75.00,    .00,  25.00
201213,28542,S1,43, 57.88,    .00,  16.28,  30.23,  39.53,   4.65,   4.65,   4.65, 100.00,    .00,    .00
201213,28543,S1,9, 60.56,    .00,  22.22,  33.33,  33.33,    .00,  11.11,    .00,  75.00,    .00,  25.00
201213,28545,S2,41, 58.73,   2.44,  12.20,  31.71,  41.46,   9.76,    .00,   2.44, 100.00,    .00,    .00
201213,28546,S1,9, 54.11,    .00,    .00,  55.56,  33.33,    .00,    .00,  11.11, 100.00,    .00,    .00
201213,28547,S1,1, 55.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,28548,S1,50, 59.10,  10.00,  12.00,  32.00,  26.00,  10.00,   6.00,   4.00, 100.00,    .00,    .00
201213,28551,NS,42, 72.90,   7.14,  64.29,  28.57,    .00,    .00,    .00,    .00,  45.00,    .00,  55.00
201213,28563,1,16, 53.13,    .00,   6.25,  25.00,  37.50,  18.75,   6.25,   6.25,    .00, 100.00,    .00
201213,28564,S1,6, 73.50,  16.67,  50.00,  33.33,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28565,S1,29, 66.38,   6.90,  34.48,  34.48,  20.69,   3.45,    .00,    .00, 100.00,    .00,    .00
201213,28604,S2,46, 67.00,   2.17,  34.78,  50.00,  10.87,   2.17,    .00,    .00,  40.00,  60.00,    .00
201213,28609,S1,19, 68.84,  42.11,  21.05,  10.53,  10.53,   5.26,   5.26,   5.26,    .00, 100.00,    .00
201213,28610,T2,17, 63.82,  11.76,  23.53,  35.29,  11.76,  11.76,   5.88,    .00,    .00, 100.00,    .00
201213,28611,S1,14, 61.29,   7.14,  21.43,  28.57,  28.57,    .00,  14.29,    .00,    .00, 100.00,    .00
201213,28612,T2,13, 61.46,   7.69,  46.15,   7.69,  23.08,    .00,   7.69,   7.69,    .00, 100.00,    .00
201213,28614,S2,6, 64.67,    .00,  16.67,  66.67,  16.67,    .00,    .00,    .00,  40.00,  60.00,    .00
201213,28615,S1,3, 59.33,    .00,    .00,  66.67,  33.33,    .00,    .00,    .00,  30.00,  40.00,  30.00
201213,28616,S2,27, 63.85,   3.70,  22.22,  55.56,  11.11,   3.70,    .00,   3.70, 100.00,    .00,    .00
201213,28617,NS,90, 65.53,    .00,  32.22,  53.33,  10.00,   3.33,    .00,   1.11, 100.00,    .00,    .00
201213,28618,S2,21, 59.14,    .00,    .00,  52.38,  42.86,   4.76,    .00,    .00,  55.00,  45.00,    .00
201213,28619,S2,31, 70.74,    .00,  61.29,  38.71,    .00,    .00,    .00,    .00,  90.00,    .00,  10.00
201213,28620,S2,132, 68.17,    .00,  38.64,  57.58,   3.03,    .76,    .00,    .00, 100.00,    .00,    .00
201213,28621,S2,58, 67.50,    .00,  27.59,  68.97,   3.45,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,28623,S2,2, 76.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28625,S2,15, 59.27,    .00,  20.00,  60.00,  13.33,    .00,    .00,   6.67, 100.00,    .00,    .00
201213,28626,S1,14, 68.29,  28.57,  21.43,  14.29,  35.71,    .00,    .00,    .00,    .00, 100.00,    .00
201213,28629,S1,13, 62.46,    .00,    .00,  84.62,  15.38,    .00,    .00,    .00,  25.00,  50.00,  25.00
201213,28630,S1,15, 62.07,    .00,  13.33,  66.67,  13.33,   6.67,    .00,    .00,    .00, 100.00,    .00
201213,28632,S1,1, 67.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  40.00,  60.00,    .00
201213,28634,S1,1, 65.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28637,S1,16, 59.25,    .00,    .00,  75.00,  18.75,    .00,    .00,   6.25, 100.00,    .00,    .00
201213,28642,S2,15, 64.47,    .00,  13.33,  86.67,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28643,S2,17, 63.18,    .00,   5.88,  70.59,  23.53,    .00,    .00,    .00,  75.00,    .00,  25.00
201213,28644,NS,9, 62.56,  11.11,  11.11,  33.33,  44.44,    .00,    .00,    .00, 100.00,    .00,    .00
201213,28646,S2,16, 67.13,   6.25,  43.75,  25.00,  25.00,    .00,    .00,    .00,  75.00,    .00,  25.00
201213,28647,S2,51, 63.08,   1.96,  13.73,  68.63,  13.73,    .00,   1.96,    .00,  50.00,  50.00,    .00
201213,28651,T2,2, 68.50,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,28653,S2,97, 57.65,   4.12,  10.31,  34.02,  36.08,  10.31,   3.09,   2.06,    .00, 100.00,    .00
201213,28673,S2,28, 64.11,    .00,  17.86,  60.71,  21.43,    .00,    .00,    .00,    .00,    .00,    .00
201213,28675,NS,2, 69.00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,28677,T3,23, 65.30,   8.70,  21.74,  60.87,   4.35,    .00,    .00,   4.35,  80.00,    .00,  20.00
201213,28678,T3,44, 63.07,   6.82,  27.27,  29.55,  27.27,   6.82,   2.27,    .00,  50.00,    .00,  50.00
201213,28681,S2,3, 64.00,    .00,  33.33,  33.33,  33.33,    .00,    .00,    .00,  30.00,  70.00,    .00
201213,28709,S2,14, 64.29,    .00,  28.57,  57.14,  14.29,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29501,S2,21, 65.05,    .00,  28.57,  66.67,    .00,    .00,   4.76,    .00, 100.00,    .00,    .00
201213,29502,S1,61, 67.51,   3.28,  40.98,  40.98,  11.48,   3.28,    .00,    .00,  80.00,    .00,  20.00
201213,29503,S2,143, 51.69,   3.50,   8.39,  18.18,  29.37,  30.77,   4.20,   5.59,    .00,    .00,    .00
201213,29504,S1,148, 54.84,   2.03,  14.19,  29.05,  31.08,  14.86,   4.05,   4.73,    .00,    .00,    .00
201213,29506,S2,5, 72.20,    .00,  60.00,  40.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29507,S1,8, 70.38,  12.50,  37.50,  37.50,  12.50,    .00,    .00,    .00,    .00,    .00,    .00
201213,29509,S1,128, 63.27,  10.94,  30.47,  31.25,  10.94,   8.59,   2.34,   5.47,  50.00,  50.00,    .00
201213,29510,S1,127, 64.31,  11.81,  27.56,  32.28,  14.17,   8.66,   3.15,   2.36,    .00,  70.00,  30.00
201213,29511,S2,125, 61.29,    .80,  25.60,  44.80,  12.80,  10.40,   1.60,   4.00,  40.00,  30.00,  30.00
