TERM_CODE,CRN,PART_TERM,NO_STUDENTS,AVG_MARK,MARK_100_80,MARK_79_70,MARK_69_60,MARK_59_50,MARK_49_40,MARK_39_25,MARK_24_0,ASSESS_EXAM,ASSESS_CRSE,ASSESS_OTHER
201314,28303,S1,15,  68.53,  26.67,  26.67,  26.67,   6.67,  13.33,    .00,    .00, 100.00,    .00,    .00
201314,28306,S1,10,  67.50,    .00,  40.00,  50.00,  10.00,    .00,    .00,    .00, 100.00,    .00,    .00
201314,28310,S1,64,  66.16,   1.56,  18.75,  71.88,   7.81,    .00,    .00,    .00, 100.00,    .00,    .00
201314,28318,1,25,  59.64,   4.00,   8.00,  32.00,  44.00,  12.00,    .00,    .00,    .00, 100.00,    .00
201314,28328,S1,126,  51.26,  11.11,  13.49,  14.29,  15.08,  17.46,  12.70,  15.87,  80.00,  20.00,    .00
201314,28339,S1,10,  53.50,    .00,  10.00,  30.00,  30.00,  10.00,  10.00,  10.00,  60.00,  40.00,    .00
201314,28356,S1,8,  63.00,    .00,  12.50,  75.00,  12.50,    .00,    .00,    .00,    .00, 100.00,    .00
201314,28359,S1,219,  73.50,  31.05,  45.21,  16.89,   3.65,    .91,    .91,   1.37,  33.33,  66.67,    .00
201314,28374,S1,10,  64.50,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,28383,1,15,  64.73,    .00,  13.33,  73.33,  13.33,    .00,    .00,    .00,    .00,    .00, 100.00
201314,28385,NS,18,  69.11,  11.11,  38.89,  33.33,  16.67,    .00,    .00,    .00,    .00,    .00,    .00
201314,28387,S1,40,  56.88,   2.50,  32.50,  17.50,  22.50,   7.50,   7.50,  10.00,    .00, 100.00,    .00
201314,28405,S1,40,  64.33,    .00,  22.50,  55.00,  17.50,   5.00,    .00,    .00,    .00, 100.00,    .00
201314,28408,S1,46,  57.43,   2.17,  17.39,  28.26,  26.09,  19.57,   4.35,   2.17,    .00, 100.00,    .00
201314,28409,S1,23,  59.43,   4.35,  13.04,  26.09,  39.13,  17.39,    .00,    .00,    .00, 100.00,    .00
201314,28411,S1,9,  55.67,  11.11,    .00,  55.56,    .00,  22.22,    .00,  11.11,    .00, 100.00,    .00
201314,28415,S1,14,  56.29,    .00,  14.29,  64.29,   7.14,    .00,    .00,  14.29,    .00, 100.00,    .00
201314,28419,S1,24,  73.25,  29.17,  33.33,  37.50,    .00,    .00,    .00,    .00,    .00,  50.00,  50.00
201314,28420,S1,12,  59.50,    .00,  16.67,  50.00,  16.67,   8.33,   8.33,    .00,    .00,  70.00,  30.00
201314,28424,S1,10,  61.30,    .00,  30.00,  20.00,  40.00,  10.00,    .00,    .00,  50.00,  50.00,    .00
201314,28429,S1,19,  60.32,    .00,  31.58,  42.11,  10.53,   5.26,   5.26,   5.26,    .00,  50.00,  50.00
201314,28472,S1,135,  56.67,    .00,   8.15,  39.26,  36.30,  11.85,   3.70,    .74,  70.00,    .00,  30.00
201314,28542,S1,59,  58.93,    .00,  16.95,  32.20,  33.90,  11.86,   5.08,    .00,    .00, 100.00,    .00
201314,28548,S1,65,  57.51,   6.15,  10.77,  33.85,  30.77,   9.23,   3.08,   6.15,    .00, 100.00,    .00
201314,28565,S1,13,  64.92,  15.38,  30.77,  23.08,  15.38,  15.38,    .00,    .00,    .00, 100.00,    .00
201314,28605,S1,53,  58.23,   1.89,   5.66,  49.06,  26.42,  13.21,   1.89,   1.89,  60.00,  40.00,    .00
201314,28609,S1,13,  66.92,  23.08,   7.69,  38.46,  23.08,   7.69,    .00,    .00, 100.00,    .00,    .00
201314,28611,S1,15,  62.00,    .00,  26.67,  26.67,  40.00,    .00,   6.67,    .00, 100.00,    .00,    .00
201314,28615,S1,12,  59.08,    .00,    .00,  50.00,  41.67,   8.33,    .00,    .00,  40.00,  30.00,  30.00
201314,28626,S1,19,  58.47,    .00,  10.53,  31.58,  52.63,    .00,   5.26,    .00, 100.00,    .00,    .00
201314,28629,S1,32,  60.75,    .00,   6.25,  56.25,  37.50,    .00,    .00,    .00,  50.00,  25.00,  25.00
201314,28630,S1,26,  61.65,   3.85,  23.08,  23.08,  46.15,    .00,   3.85,    .00, 100.00,    .00,    .00
201314,28632,S1,2,  67.00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,  60.00,  40.00,    .00
201314,28637,S1,29,  60.07,    .00,   6.90,  44.83,  41.38,   6.90,    .00,    .00,    .00, 100.00,    .00
201314,28680,S1,11,  67.36,    .00,  45.45,  36.36,  18.18,    .00,    .00,    .00,  65.00,  35.00,    .00
201314,29502,S1,64,  69.59,   7.81,  43.75,  40.63,   7.81,    .00,    .00,    .00,    .00,  80.00,  20.00
201314,29504,S1,169,  54.50,   4.73,  12.43,  25.44,  29.59,  14.20,   7.10,   6.51,  90.00,  10.00,    .00
201314,29507,S1,2,  60.50,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00,  70.00,  30.00,    .00
201314,29509,S1,169,  59.90,   9.47,  26.04,  25.44,  13.61,  13.61,   7.10,   4.73,  50.00,  50.00,    .00
201314,29510,S1,153,  59.71,   4.58,  20.26,  35.29,  20.92,  11.76,   2.61,   4.58,  75.00,    .00,  25.00
201314,29514,S1,31,  52.65,   9.68,  19.35,   9.68,  25.81,   6.45,  22.58,   6.45, 100.00,    .00,    .00
201314,29519,S1,41,  55.98,    .00,  17.07,  29.27,  31.71,  14.63,   2.44,   4.88,  50.00,  25.00,  25.00
201314,29523,S1,115,  63.59,  10.43,  31.30,  24.35,  14.78,  13.91,   4.35,    .87,  75.00,  25.00,    .00
201314,29525,S1,22,  67.64,    .00,  31.82,  63.64,   4.55,    .00,    .00,    .00,    .00,  60.00,  40.00
201314,29536,S1,4,  75.50,  50.00,  25.00,  25.00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00
201314,29543,S1,23,  66.52,  47.83,  13.04,  13.04,    .00,   8.70,   4.35,  13.04,  40.00,  40.00,  20.00
201314,29547,S1,3,  76.33,  33.33,  66.67,    .00,    .00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201314,29549,S1,3,  76.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201314,29553,S1,25,  80.00,  68.00,  16.00,   4.00,   8.00,   4.00,    .00,    .00,  40.00,  40.00,  20.00
201314,29555,S1,10,  75.80,  40.00,  30.00,  20.00,  10.00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201314,29557,S1,9,  53.11,  22.22,  22.22,    .00,  22.22,  11.11,    .00,  22.22,  40.00,  40.00,  20.00
201314,29561,S1,48,  63.38,  10.42,  33.33,  20.83,  14.58,  16.67,   2.08,   2.08,  40.00,  40.00,  20.00
201314,29563,S1,47,  60.47,   6.38,  31.91,  31.91,  10.64,   4.26,  10.64,   4.26,  40.00,  40.00,  20.00
201314,29565,S1,19,  60.84,   5.26,  15.79,  36.84,  31.58,   5.26,   5.26,    .00,  50.00,  40.00,  10.00
201314,29567,S1,1,  47.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00, 100.00,    .00
201314,29569,S1,35,  61.86,   5.71,  22.86,  25.71,  28.57,  11.43,   5.71,    .00,  40.00,  40.00,  20.00
201314,29571,S1,14,  49.79,    .00,  14.29,  42.86,   7.14,   7.14,  14.29,  14.29,  40.00,  40.00,  20.00
201314,29576,S1,129,  71.84,  26.36,  36.43,  27.13,   6.20,    .78,   3.10,    .00,  30.00,  30.00,  40.00
201314,29577,S1,129,  70.65,  16.28,  41.86,  30.23,   9.30,   2.33,    .00,    .00,  40.00,    .00,  60.00
201314,29578,S1,130,  74.28,  41.54,  26.92,  16.92,   8.46,   3.85,   2.31,    .00,  40.00,  20.00,  40.00
201314,29581,S1,5,  63.80,    .00,  60.00,    .00,  40.00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201314,29585,S1,69,  65.04,  21.74,  20.29,  26.09,  18.84,   8.70,   2.90,   1.45,    .00,    .00,    .00
201314,29586,S1,55,  61.44,  16.36,  20.00,  23.64,  18.18,  10.91,   7.27,   3.64,  40.00,  40.00,  20.00
201314,29588,S1,9,  54.22,  22.22,    .00,  11.11,  33.33,  22.22,    .00,  11.11,    .00,    .00,    .00
201314,29592,S1,24,  65.58,  16.67,  25.00,  20.83,  20.83,  16.67,    .00,    .00,  40.00,  40.00,  20.00
201314,29597,S1,42,  64.24,  11.90,  33.33,  26.19,  14.29,   9.52,    .00,   4.76,  40.00,  40.00,  20.00
201314,29603,S2,1,  48.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00
201314,29607,S1,5,  69.60,  20.00,  40.00,  20.00,    .00,  20.00,    .00,    .00,  60.00,  40.00,    .00
201314,29608,S1,16,  67.75,  31.25,  31.25,  18.75,    .00,   6.25,   6.25,   6.25,    .00,    .00,    .00
201314,29610,S1,2,  39.00,    .00,    .00,  50.00,    .00,    .00,    .00,  50.00,  60.00,  40.00,    .00
201314,29613,S1,4,  68.00,    .00,  25.00,  50.00,  25.00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201314,29614,S1,1,  77.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  60.00,  40.00,    .00
201314,29619,S1,14,  67.93,  21.43,  35.71,  14.29,  14.29,  14.29,    .00,    .00,  40.00,  40.00,  20.00
201314,29620,S1,6,  79.67,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201314,29637,S1,16,  56.69,    .00,  31.25,  18.75,  12.50,  18.75,  12.50,   6.25,  40.00,  40.00,  20.00
201314,29649,S1,14,  65.93,   7.14,   7.14,  71.43,  14.29,    .00,    .00,    .00,    .00, 100.00,    .00
201314,29650,S1,29,  59.97,    .00,  20.69,  48.28,  24.14,   3.45,    .00,   3.45,    .00, 100.00,    .00
201314,29656,S1,93,  64.09,   3.23,  19.35,  53.76,  18.28,   4.30,   1.08,    .00,  69.00,  31.00,    .00
201314,29662,S1,36,  59.75,    .00,    .00,  61.11,  30.56,   5.56,    .00,   2.78,    .00,  90.00,  10.00
201314,29685,1,18,  59.67,    .00,  16.67,  33.33,  33.33,  16.67,    .00,    .00,    .00, 100.00,    .00
201314,29687,1,4,  75.25,  50.00,    .00,  50.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,29693,S1,14,  61.50,   7.14,  35.71,   7.14,  21.43,  28.57,    .00,    .00,  50.00,    .00,  50.00
201314,29694,S1,114,  60.01,  11.40,  19.30,  21.93,  19.30,  17.54,   8.77,   1.75,  75.00,  25.00,    .00
201314,29702,S1,61,  63.69,    .00,  36.07,  36.07,  21.31,   1.64,   1.64,   3.28,  70.00,  30.00,    .00
201314,29707,S1,7,  56.71,    .00,  28.57,  42.86,  14.29,    .00,    .00,  14.29,    .00, 100.00,    .00
201314,29716,NS,16,  71.56,    .00,  75.00,  25.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201314,29718,S1,29,  70.59,  13.79,  48.28,  27.59,  10.34,    .00,    .00,    .00,  50.00,    .00,  50.00
201314,29720,S1,56,  65.57,   1.79,  28.57,  58.93,   8.93,    .00,    .00,   1.79,    .00,    .00,    .00
201314,29725,S1,77,  56.79,    .00,   2.60,  54.55,  29.87,   2.60,   7.79,   2.60,  50.00,  50.00,    .00
201314,29730,S1,5,  74.00,  40.00,  40.00,    .00,  20.00,    .00,    .00,    .00,    .00,    .00,    .00
201314,29735,S1,72,  66.00,  13.89,  22.22,  51.39,   6.94,    .00,    .00,   5.56,    .00, 100.00,    .00
201314,29736,S1,10,  65.10,    .00,  10.00,  90.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,29738,1,34,  50.97,   8.82,  17.65,  20.59,  11.76,  11.76,  14.71,  14.71, 100.00,    .00,    .00
201314,29741,1,34,  53.50,  23.53,  17.65,   8.82,  17.65,   8.82,   5.88,  17.65, 100.00,    .00,    .00
201314,29743,1,31,  61.58,  25.81,  35.48,  12.90,   3.23,   6.45,    .00,  16.13, 100.00,    .00,    .00
201314,29745,S1,89,  67.60,  40.45,  15.73,  12.36,  14.61,   6.74,   2.25,   7.87,    .00, 100.00,    .00
201314,29749,S1,59,  63.10,   1.69,  11.86,  69.49,  11.86,   3.39,    .00,   1.69,  50.00,  30.00,  20.00
201314,29755,S1,18,  60.94,    .00,  16.67,  61.11,  16.67,    .00,    .00,   5.56,    .00, 100.00,    .00
201314,29757,S1,17,  65.29,    .00,  17.65,  70.59,  11.76,    .00,    .00,    .00,  50.00,  50.00,    .00
201314,29762,S1,23,  60.70,   8.70,  21.74,  13.04,  43.48,   4.35,   8.70,    .00,  70.00,  30.00,    .00
201314,29764,S1,36,  57.67,   2.78,  19.44,  50.00,  11.11,    .00,   8.33,   8.33,    .00, 100.00,    .00
201314,29765,S1,23,  58.65,    .00,  17.39,  39.13,  26.09,   8.70,   8.70,    .00,  70.00,    .00,  30.00
201314,29771,S1,5,  68.00,    .00,  20.00,  80.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201314,29776,S1,7,  65.00,    .00,  42.86,  42.86,  14.29,    .00,    .00,    .00,    .00,    .00,    .00
201314,29777,S1,7,  64.00,    .00,  28.57,  42.86,  28.57,    .00,    .00,    .00,    .00,    .00,    .00
201314,29787,1,40,  63.48,    .00,  27.50,  40.00,  32.50,    .00,    .00,    .00,  50.00,  50.00,    .00
201314,29790,S1,40,  66.68,  27.50,  30.00,  15.00,   7.50,  10.00,   7.50,   2.50, 100.00,    .00,    .00
201314,29793,S1,51,  52.86,    .00,  11.76,  29.41,  19.61,  25.49,  11.76,   1.96,  70.00,  30.00,    .00
201314,29805,S1,30,  62.60,    .00,  20.00,  56.67,  16.67,    .00,   6.67,    .00,    .00, 100.00,    .00
201314,29807,S1,71,  56.73,    .00,  18.31,  23.94,  32.39,  18.31,   5.63,   1.41,  60.00,  40.00,    .00
201314,29808,S1,12,  74.75,  33.33,  41.67,  16.67,   8.33,    .00,    .00,    .00,    .00,    .00,    .00
201314,29809,S1,19,  60.79,   5.26,   5.26,  52.63,  26.32,    .00,  10.53,    .00,  80.00,  20.00,    .00
201314,29811,S1,14,  65.00,   7.14,  14.29,  64.29,  14.29,    .00,    .00,    .00,  40.00,  60.00,    .00
201314,29815,S1,30,  61.90,    .00,  20.00,  60.00,  10.00,    .00,   6.67,   3.33,    .00,  80.00,  20.00
201314,29822,S1,21,  60.00,    .00,  14.29,  47.62,  23.81,   9.52,    .00,   4.76,    .00, 100.00,    .00
201314,29826,S1,31,  58.00,    .00,   6.45,  61.29,  22.58,    .00,   3.23,   6.45,    .00, 100.00,    .00
201314,29828,S1,89,  60.74,  15.73,  16.85,  23.60,  21.35,  10.11,  11.24,   1.12,  80.00,  20.00,    .00
201314,29830,S1,22,  62.09,   4.55,  22.73,  36.36,  31.82,   4.55,    .00,    .00,  50.00,  50.00,    .00
201314,29831,S1,75,  57.84,   4.00,  18.67,  17.33,  33.33,  25.33,   1.33,    .00,    .00,    .00,    .00
201314,29835,S1,58,  61.53,    .00,  18.97,  43.10,  32.76,   3.45,   1.72,    .00,  40.00,    .00,  60.00
201314,29837,S1,19,  65.53,   5.26,  15.79,  57.89,  15.79,   5.26,    .00,    .00,    .00, 100.00,    .00
201314,29838,T1,20,  72.65,  10.00,  55.00,  35.00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00
201314,29845,S1,27,  61.41,    .00,  18.52,  48.15,  22.22,   7.41,   3.70,    .00,    .00,    .00,    .00
201314,29846,S1,47,  59.64,    .00,  10.64,  44.68,  38.30,   2.13,   4.26,    .00,  40.00,  25.00,  35.00
201314,29847,1,41,  59.27,   9.76,  21.95,  21.95,  21.95,  12.20,   9.76,   2.44,    .00,  30.00,  70.00
201314,29848,1,241,  57.05,   5.39,  17.01,  22.41,  24.90,  17.43,  12.03,    .83,    .00,  30.00,  70.00
201314,29849,1,58,  59.19,   5.17,  13.79,  39.66,  15.52,  15.52,  10.34,    .00,    .00,  30.00,  70.00
201314,29881,S1,33,  62.36,  18.18,  15.15,  21.21,  27.27,   9.09,   6.06,   3.03, 100.00,    .00,    .00
201314,29885,S1,19,  69.95,    .00,  63.16,  36.84,    .00,    .00,    .00,    .00,    .00,  60.00,  40.00
201314,29891,S1,216,  55.51,    .00,    .93,  32.41,  47.69,  17.13,   1.85,    .00,    .00,  40.00,  60.00
201314,29892,S1,251,  53.51,    .00,   2.39,  22.31,  51.00,  19.92,   1.99,   2.39,    .00, 100.00,    .00
201314,29893,S1,37,  61.84,    .00,    .00,  64.86,  35.14,    .00,    .00,    .00,    .00, 100.00,    .00
201314,29894,S1,70,  58.56,    .00,   5.71,  38.57,  51.43,   4.29,    .00,    .00,    .00, 100.00,    .00
201314,29920,S1,81,  58.15,    .00,   6.17,  43.21,  38.27,  11.11,   1.23,    .00,  60.00,  40.00,    .00
201314,29921,S1,81,  55.36,    .00,   4.94,  32.10,  46.91,  14.81,    .00,   1.23,  70.00,  30.00,    .00
201314,29927,S1,51,  59.25,    .00,    .00,  49.02,  45.10,   3.92,   1.96,    .00,    .00, 100.00,    .00
201314,29933,S1,37,  67.95,   5.41,  43.24,  29.73,  21.62,    .00,    .00,    .00,    .00,    .00, 100.00
201314,29984,S2,1,  65.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,30014,NS,22,  65.59,    .00,  13.64,  81.82,   4.55,    .00,    .00,    .00,    .00, 100.00,    .00
201314,30019,T1,6,  61.17,    .00,    .00,  66.67,  16.67,  16.67,    .00,    .00,    .00, 100.00,    .00
201314,30026,S1,1,  68.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  65.00,  35.00,    .00
201314,30028,1,1,  42.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00, 100.00,    .00
201314,30029,1,1,  42.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00, 100.00,    .00
201314,30036,1,2,  47.00,    .00,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00
201314,30052,S1,23,  61.43,    .00,  13.04,  65.22,  17.39,    .00,    .00,   4.35,    .00, 100.00,    .00
201314,30053,S1,16,  60.81,    .00,  25.00,  50.00,  18.75,    .00,    .00,   6.25,    .00, 100.00,    .00
201314,30057,S1,15,  63.80,    .00,  26.67,  60.00,   6.67,   6.67,    .00,    .00,    .00, 100.00,    .00
201314,30076,S1,12,  66.92,  41.67,   8.33,  16.67,  25.00,    .00,    .00,   8.33,    .00, 100.00,    .00
201314,30079,S1,3,  46.67,    .00,  33.33,  33.33,    .00,    .00,    .00,  33.33,    .00,  50.00,  50.00
201314,30105,S1,24,  58.83,  16.67,   8.33,  25.00,  29.17,   4.17,  12.50,   4.17, 100.00,    .00,    .00
201314,30106,S1,25,  66.96,  12.00,  24.00,  44.00,  16.00,   4.00,    .00,    .00,    .00, 100.00,    .00
201314,30111,S1,40,  64.70,   7.50,  37.50,  32.50,  10.00,   7.50,   5.00,    .00,  50.00,  50.00,    .00
201314,30119,S1,67,  60.16,   1.49,  22.39,  26.87,  34.33,  13.43,   1.49,    .00,  70.00,    .00,  30.00
201314,30121,S1,66,  64.79,   9.09,  27.27,  31.82,  27.27,   3.03,    .00,   1.52,  70.00,  30.00,    .00
201314,30125,S1,90,  57.30,    .00,   7.78,  27.78,  50.00,  12.22,    .00,   2.22,    .00, 100.00,    .00
201314,30129,T1,25,  69.28,  12.00,  48.00,  28.00,   8.00,   4.00,    .00,    .00, 100.00,    .00,    .00
201314,30133,S1,3,  63.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  50.00,  20.00,  30.00
201314,30139,S1,39,  54.31,    .00,  15.38,  23.08,  33.33,  10.26,  10.26,   7.69,  50.00,    .00,  50.00
201314,30144,S1,31,  59.06,    .00,    .00,  48.39,  45.16,   6.45,    .00,    .00,  40.00,  60.00,    .00
201314,30177,NS,2,  86.50, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,30184,S1,92,  53.90,    .00,   4.35,  31.52,  43.48,   8.70,   9.78,   2.17,  50.00,  50.00,    .00
201314,30189,S1,14,  59.86,    .00,  21.43,  35.71,  28.57,   7.14,   7.14,    .00,  50.00,    .00,  50.00
201314,30192,S1,27,  79.70,  62.96,  18.52,   7.41,   3.70,   3.70,   3.70,    .00,    .00, 100.00,    .00
201314,30200,NS,22,  70.45,   4.55,  50.00,  40.91,    .00,   4.55,    .00,    .00,    .00, 100.00,    .00
201314,30203,NS,256,  56.29,    .00,   5.86,  33.59,  55.47,   1.56,    .39,   3.13,    .00,    .00,    .00
201314,30204,NS,86,  60.95,   3.49,  13.95,  37.21,  38.37,   6.98,    .00,    .00,    .00,    .00,    .00
201314,30205,NS,23,  63.17,    .00,  17.39,  56.52,  26.09,    .00,    .00,    .00,    .00,    .00,    .00
201314,30207,1,4,  64.00,    .00,  25.00,  25.00,  50.00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,30210,1,9,  59.78,    .00,    .00,  55.56,  44.44,    .00,    .00,    .00,    .00, 100.00,    .00
201314,30212,S1,37,  58.43,    .00,  10.81,  35.14,  40.54,  10.81,   2.70,    .00,    .00, 100.00,    .00
201314,30213,S1,256,  49.67,    .00,   1.56,  13.28,  44.53,  26.56,  10.16,   3.91,    .00, 100.00,    .00
201314,30214,S1,218,  55.47,    .92,   5.05,  25.23,  48.62,  18.81,    .92,    .46,    .00, 100.00,    .00
201314,30215,S1,92,  57.36,   2.17,   8.70,  33.70,  39.13,  11.96,   4.35,    .00,    .00, 100.00,    .00
201314,30223,S1,5,  46.60,    .00,    .00,  40.00,  40.00,    .00,    .00,  20.00,    .00, 100.00,    .00
201314,30288,1,7,  60.00,    .00,    .00,  28.57,  71.43,    .00,    .00,    .00,    .00, 100.00,    .00
201314,30292,1,7,  65.29,    .00,  14.29,  71.43,  14.29,    .00,    .00,    .00,    .00,    .00,    .00
201314,30301,NS,10,  62.20,    .00,  10.00,  60.00,  20.00,  10.00,    .00,    .00,    .00,    .00,    .00
201314,30303,NS,9,  67.67,  11.11,  22.22,  55.56,  11.11,    .00,    .00,    .00,    .00, 100.00,    .00
201314,30319,S1,71,  56.04,    .00,   1.41,  28.17,  60.56,   8.45,   1.41,    .00,  50.00,  50.00,    .00
201314,30330,NS,14,  60.79,   7.14,   7.14,  57.14,  21.43,    .00,    .00,   7.14,    .00,    .00,    .00
201314,30382,NS,6,  61.67,  16.67,  16.67,  33.33,  16.67,    .00,  16.67,    .00,    .00, 100.00,    .00
201314,30383,NS,21,  70.43,   4.76,  52.38,  42.86,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201314,30393,1,1,  58.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00
201314,30394,1,1,  52.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00
201314,30395,1,8,  70.25,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201314,30396,1,8,  70.00,  25.00,  12.50,  37.50,  25.00,    .00,    .00,    .00,    .00,    .00,    .00
201314,31002,S1,6,  58.33,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,31003,S1,6,  54.67,    .00,  16.67,  16.67,  50.00,    .00,  16.67,    .00,  50.00,    .00,    .00
201314,31004,S1,5,  63.20,    .00,  20.00,  40.00,  40.00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,31005,S1,5,  57.40,    .00,    .00,  20.00,  80.00,    .00,    .00,    .00,  50.00,    .00,    .00
201314,31010,S1,18,  56.72,   5.56,   5.56,  33.33,  27.78,  22.22,   5.56,    .00,    .00, 100.00,    .00
201314,31011,S1,17,  62.29,    .00,  52.94,  17.65,  11.76,   5.88,    .00,  11.76, 100.00,    .00,    .00
201314,31019,S1,89,  55.40,   2.25,   4.49,  22.47,  46.07,  20.22,   3.37,   1.12,  80.00,  20.00,    .00
201314,31020,S1,59,  62.88,    .00,  18.64,  57.63,  18.64,   3.39,    .00,   1.69,  75.00,    .00,  25.00
201314,31023,S1,18,  64.22,   5.56,  38.89,  27.78,  16.67,    .00,  11.11,    .00,  50.00,  25.00,  25.00
201314,31024,S1,37,  65.86,  13.51,  32.43,  29.73,  16.22,   5.41,   2.70,    .00,  50.00,  50.00,    .00
201314,31025,S1,19,  67.58,  26.32,  26.32,  21.05,  10.53,  10.53,   5.26,    .00,  50.00,  30.00,  20.00
201314,31029,S1,97,  61.67,   7.22,  28.87,  27.84,  18.56,   8.25,   8.25,   1.03,  50.00,  50.00,    .00
201314,31030,S1,97,  63.00,  12.37,  29.90,  25.77,  11.34,  15.46,   3.09,   2.06,  75.00,  25.00,    .00
201314,31031,S1,96,  67.30,  29.17,  25.00,  20.83,  12.50,   3.13,   4.17,   5.21,  35.00,  65.00,    .00
201314,31032,S1,96,  51.22,   1.04,   4.17,  25.00,  21.88,  36.46,   9.38,   2.08,  60.00,  40.00,    .00
201314,31038,S1,61,  64.00,  11.48,  27.87,  26.23,  21.31,   9.84,   1.64,   1.64,  75.00,  20.00,   5.00
201314,31040,S1,59,  64.34,  10.17,  28.81,  25.42,  20.34,  13.56,   1.69,    .00,  70.00,  15.00,  15.00
201314,31041,S1,95,  55.96,  11.58,   9.47,  20.00,  28.42,  13.68,  10.53,   6.32,  85.00,    .00,  15.00
201314,31048,S1,24,  55.79,   4.17,  12.50,  20.83,  33.33,  20.83,   4.17,   4.17,  50.00,  40.00,  10.00
201314,31049,S1,11,  55.73,   9.09,   9.09,  27.27,    .00,  45.45,   9.09,    .00,  50.00,  40.00,  10.00
201314,31052,S1,11,  64.36,    .00,  36.36,  27.27,  18.18,  18.18,    .00,    .00,  85.00,    .00,  15.00
201314,31053,S1,23,  56.57,   4.35,  26.09,  13.04,  21.74,  21.74,  13.04,    .00,  85.00,    .00,  15.00
201314,31054,S1,6,  66.00,  16.67,  33.33,  33.33,    .00,  16.67,    .00,    .00,  60.00,  40.00,    .00
201314,31069,S1,19,  63.11,   5.26,  21.05,  47.37,  21.05,   5.26,    .00,    .00,    .00, 100.00,    .00
201314,31070,S1,46,  59.78,   4.35,  19.57,  39.13,  26.09,   2.17,   6.52,   2.17,  70.00,    .00,  30.00
201314,31072,S1,19,  57.53,    .00,  10.53,  36.84,  31.58,  10.53,  10.53,    .00,    .00,  70.00,  30.00
201314,31075,S1,18,  61.67,   5.56,  22.22,  27.78,  38.89,   5.56,    .00,    .00,  70.00,  30.00,    .00
201314,31104,S1,18,  66.06,  11.11,  27.78,  33.33,  22.22,    .00,   5.56,    .00,    .00, 100.00,    .00
201314,31113,S1,14,  64.00,    .00,   7.14,  71.43,  21.43,    .00,    .00,    .00,    .00, 100.00,    .00
201314,31115,S1,14,  65.93,    .00,  28.57,  57.14,  14.29,    .00,    .00,    .00,    .00, 100.00,    .00
201314,31116,S1,6,  72.67,  50.00,    .00,  50.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00
201314,31117,S1,12,  50.17,    .00,   8.33,  41.67,   8.33,   8.33,  25.00,   8.33,  50.00,  50.00,    .00
201314,31122,NS,7,  63.00,    .00,    .00,  71.43,  28.57,    .00,    .00,    .00,    .00, 100.00,    .00
201314,31123,S1,223,  54.51,    .45,   4.48,  23.77,  47.53,  19.28,   2.69,   1.79,  80.00,    .00,  20.00
201314,31127,NS,25,  62.16,   4.00,  12.00,  48.00,  32.00,    .00,   4.00,    .00,    .00, 100.00,    .00
201314,31132,S1,8,  57.50,    .00,  25.00,  62.50,    .00,    .00,    .00,  12.50,    .00,  80.00,  20.00
201314,31133,S1,17,  59.18,    .00,   5.88,  70.59,   5.88,  11.76,    .00,   5.88,    .00, 100.00,    .00
